status,league,pregame_home_wp,away_ID,traversals_70_30,tension_game_score,home_ID,elo_transfer,home_score,game_date,away_score,ID
scheduled,NCAA D1 Women,0.463665,145,,,146,,,2022-04-23,,10321
scheduled,NCAA D1 Women,0.217758,146,,,140,,,2022-04-30,,10322
completedFromNCAA,NCAA D1 Men,0.429297,22,2,66.0,30,12.994,12,2022-02-12,13,10324
completedFromNCAA,NCAA D1 Men,0.742169,22,0,110.0,52,4.689,17,2022-02-19,14,10325
completedFromNCAA,NCAA D1 Men,0.873335,44,1,130.0,22,2.875,16,2022-02-26,9,10326
completedFromNCAA,NCAA D1 Men,0.437158,22,0,133.0,51,7.338,15,2022-03-01,14,10327
scheduled,NCAA D1 Men,0.0650864,22,,,4,,,2022-04-02,,10328
scheduled,NCAA D1 Men,0.784948,9,,,22,,,2022-04-16,,10329
completedFromNCAA,NCAA D1 Men,0.57767,66,0,78.0,33,4.652,14,2022-02-12,13,10330
completedFromNCAA,NCAA D1 Men,0.927194,57,1,175.0,66,1.712,19,2022-02-19,9,10331
completedFromNCAA,NCAA D1 Men,0.418849,66,0,147.0,5,25.772,16,2022-02-26,7,10332
completedFromNCAA,NCAA D1 Men,0.762976,66,1,51.0,52,2.1,13,2022-03-05,12,10333
scheduled,NCAA D1 Men,0.679225,87,,,66,,,2022-03-12,,10334
scheduled,NCAA D1 Men,0.594673,66,,,51,,,2022-03-26,,10335
scheduled,NCAA D1 Men,0.834891,44,,,66,,,2022-04-16,,10336
completedFromNCAA,NCAA D1 Men,0.83356,87,1,157.0,6,4.791,15,2022-02-05,6,10337
completedFromNCAA,NCAA D1 Men,0.0556949,6,1,156.0,4,34.727,6,2022-02-12,23,10338
completedFromNCAA,NCAA D1 Men,0.606523,33,0,114.0,6,8.386,13,2022-02-19,10,10339
completedFromNCAA,NCAA D1 Men,0.237808,6,1,77.0,8,10.886,16,2022-03-05,17,10340
scheduled,NCAA D1 Men,0.971961,25,,,6,,,2022-03-15,,10341
scheduled,NCAA D1 Men,0.676779,29,,,6,,,2022-03-27,,10342
scheduled,NCAA D1 Men,0.718929,6,,,3,,,2022-04-10,,10343
scheduled,NCAA D1 Men,0.231104,6,,,31,,,2022-04-17,,10344
scheduled,NCAA D1 Men,0.782903,30,,,6,,,2022-04-24,,10345
completedFromNCAA,NCAA D1 Men,0.604652,86,1,63.0,5,6.692,12,2022-02-12,10,10346
completedFromNCAA,NCAA D1 Men,0.263909,5,0,141.0,54,41.342,6,2022-03-05,18,10347
scheduled,NCAA D1 Men,0.163647,5,,,20,,,2022-03-19,,10348
scheduled,NCAA D1 Men,0.307564,5,,,32,,,2022-03-22,,10349
scheduled,NCAA D1 Men,0.932877,25,,,5,,,2022-03-26,,10350
scheduled,NCAA D1 Men,0.60084,21,,,5,,,2022-04-02,,10351
scheduled,NCAA D1 Men,0.725907,5,,,52,,,2022-04-05,,10352
scheduled,NCAA D1 Men,0.501737,5,,,46,,,2022-04-23,,10353
scheduled,NCAA D1 Men,0.390512,33,,,5,,,2022-04-29,,10354
completedFromNCAA,NCAA D1 Men,0.928957,70,1,116.0,33,1.664,20,2022-02-23,10,10355
completedFromNCAA,NCAA D1 Men,0.419252,33,1,86.0,42,29.901,13,2022-03-02,17,10356
completedFromLiveStats,NCAA D1 Men,0.885865,20,1,125.0,33,2.372,14,2022-03-06,8,10357
scheduled,NCAA D1 Men,0.0440702,33,,,25,,,2022-03-12,,10358
scheduled,NCAA D1 Men,0.607833,46,,,33,,,2022-03-19,,10359
scheduled,NCAA D1 Men,0.875105,54,,,33,,,2022-04-09,,10360
scheduled,NCAA D1 Men,0.693614,33,,,62,,,2022-04-16,,10361
scheduled,NCAA D1 Men,0.701432,21,,,33,,,2022-04-23,,10362
completedFromNCAA,NCAA D1 Men,0.799229,36,1,200.0,37,7.347,21,2022-02-04,12,10363
scheduled,NCAA D1 Men,0.784941,17,,,36,,,2022-03-09,,10364
scheduled,NCAA D1 Men,0.463414,45,,,36,,,2022-03-12,,10365
scheduled,NCAA D1 Men,0.354416,36,,,84,,,2022-04-16,,10366
scheduled,NCAA D1 Men,0.266149,36,,,67,,,2022-04-30,,10367
completedFromNCAA,NCAA D1 Men,0.473171,36,0,113.0,8,15.245,18,2022-02-19,14,10368
completedFromNCAA,NCAA D1 Men,0.755296,69,0,94.0,21,29.849,9,2022-02-05,11,10370
completedFromNCAA,NCAA D1 Men,0.8213,47,1,54.0,21,2.93,9,2022-02-20,6,10371
completedFromNCAA,NCAA D1 Men,0.499145,45,1,46.0,21,13.852,13,2022-02-26,14,10372
completedFromNCAA,NCAA D1 Men,0.571738,21,1,85.0,46,11.028,11,2022-03-05,7,10373
scheduled,NCAA D1 Men,0.748899,54,,,21,,,2022-03-12,,10374
scheduled,NCAA D1 Men,0.77248,20,,,21,,,2022-03-26,,10375
scheduled,NCAA D1 Men,0.097724,21,,,25,,,2022-04-16,,10376
completedFromNCAA,NCAA D1 Men,0.744006,67,1,137.0,29,7.362,17,2022-02-12,9,10377
completedFromNCAA,NCAA D1 Men,0.707686,67,0,159.0,31,8.783,13,2022-02-26,5,10378
scheduled,NCAA D1 Men,0.500656,67,,,85,,,2022-03-11,,10379
scheduled,NCAA D1 Men,0.499344,85,,,67,,,2022-03-13,,10380
completedFromLiveStats,NCAA D1 Men,0.492698,67,3,77.0,17,21.823,10,2022-03-06,12,10381
scheduled,NCAA D1 Men,0.397818,84,,,67,,,2022-04-09,,10382
completedFromNCAA,NCAA D1 Men,0.648641,20,0,146.0,31,14.877,20,2022-02-19,3,10383
completedFromNCAA,NCAA D1 Men,0.688163,17,0,145.0,31,11.515,23,2022-02-22,10,10384
scheduled,NCAA D1 Men,0.627946,32,,,31,,,2022-03-12,,10385
scheduled,NCAA D1 Men,0.630398,31,,,1,,,2022-03-19,,10386
scheduled,NCAA D1 Men,0.105152,3,,,31,,,2022-04-02,,10387
scheduled,NCAA D1 Men,0.479867,31,,,30,,,2022-04-09,,10388
scheduled,NCAA D1 Men,0.613744,31,,,29,,,2022-04-23,,10389
completedFromNCAA,NCAA D1 Women,0.689642,141,0,102.0,148,11.384,12,2022-02-16,8,10391
completedFromNCAA,NCAA D1 Women,0.350958,141,0,104.0,122,77.992,4,2022-02-23,18,10392
completedFromNCAA,NCAA D1 Women,0.618433,141,2,129.0,157,71.415,11,2022-02-26,20,10393
completedFromNCAA,NCAA D1 Women,0.85153,141,1,148.0,193,7.016,18,2022-03-05,9,10394
scheduled,NCAA D1 Women,0.29167,147,,,141,,,2022-03-09,,10395
scheduled,NCAA D1 Women,0.683174,121,,,141,,,2022-03-12,,10396
scheduled,NCAA D1 Women,0.336587,141,,,152,,,2022-03-15,,10397
scheduled,NCAA D1 Women,0.131912,160,,,141,,,2022-03-19,,10398
scheduled,NCAA D1 Women,0.250318,141,,,142,,,2022-03-26,,10399
scheduled,NCAA D1 Women,0.0954233,145,,,141,,,2022-04-01,,10400
scheduled,NCAA D1 Women,0.820705,944,,,141,,,2022-04-12,,10401
scheduled,NCAA D1 Women,0.304753,140,,,141,,,2022-04-16,,10402
scheduled,NCAA D1 Women,0.405364,141,,,143,,,2022-04-23,,10403
scheduled,NCAA D1 Women,0.594786,144,,,141,,,2022-04-28,,10404
completedFromNCAA,NCAA D1 Men,0.946197,25,1,72.0,30,0.899,20,2022-02-05,15,10405
completedFromNCAA,NCAA D1 Men,0.568873,30,1,94.0,24,7.603,15,2022-02-19,13,10406
completedFromNCAA,NCAA D1 Men,0.143965,52,0,84.0,30,45.441,10,2022-02-26,6,10407
completedFromNCAA,NCAA D1 Men,0.629447,14,1,49.0,30,12.329,9,2022-03-05,10,10408
scheduled,NCAA D1 Men,0.163704,62,,,30,,,2022-03-12,,10409
scheduled,NCAA D1 Men,0.0978081,3,,,30,,,2022-03-27,,10410
scheduled,NCAA D1 Men,0.632662,30,,,29,,,2022-04-02,,10411
completedFromNCAA,NCAA D1 Women,0.99619,112,0,125.0,88,0.169,22,2022-02-12,7,10412
completedFromNCAA,NCAA D1 Women,0.354203,94,0,141.0,88,46.395,11,2022-02-19,15,10413
completedFromNCAA,NCAA D1 Women,0.348329,102,2,115.0,88,19.948,13,2022-03-05,14,10414
scheduled,NCAA D1 Women,0.0262108,88,,,111,,,2022-03-09,,10415
scheduled,NCAA D1 Women,0.484854,88,,,193,,,2022-03-12,,10416
scheduled,NCAA D1 Women,0.298284,96,,,88,,,2022-03-16,,10417
scheduled,NCAA D1 Women,0.0935627,88,,,148,,,2022-03-20,,10418
scheduled,NCAA D1 Women,0.993699,114,,,88,,,2022-03-23,,10419
scheduled,NCAA D1 Women,0.0955357,88,,,185,,,2022-03-27,,10420
scheduled,NCAA D1 Women,0.0357007,88,,,200,,,2022-03-30,,10421
scheduled,NCAA D1 Women,0.0377167,88,,,93,,,2022-04-03,,10422
scheduled,NCAA D1 Women,0.997236,132,,,88,,,2022-04-09,,10423
scheduled,NCAA D1 Women,0.0991413,88,,,92,,,2022-04-16,,10424
scheduled,NCAA D1 Women,0.84472,91,,,88,,,2022-04-23,,10425
scheduled,NCAA D1 Women,0.603766,110,,,88,,,2022-04-27,,10426
scheduled,NCAA D1 Women,0.0191687,88,,,90,,,2022-04-30,,10427
completedFromNCAA,NCAA D1 Men,0.7617,63,1,161.0,51,5.937,19,2022-02-19,13,10428
completedFromNCAA,NCAA D1 Men,0.648656,51,0,51.0,35,7.135,14,2022-02-23,11,10429
completedFromNCAA,NCAA D1 Men,0.297613,51,1,141.0,9,42.692,10,2022-03-05,22,10430
scheduled,NCAA D1 Men,0.631841,8,,,51,,,2022-03-12,,10431
scheduled,NCAA D1 Men,0.273773,51,,,32,,,2022-03-19,,10432
scheduled,NCAA D1 Men,0.307906,52,,,51,,,2022-04-16,,10433
scheduled,NCAA D1 Men,0.749922,51,,,62,,,2022-04-23,,10434
completedFromNCAA,NCAA D1 Men,0.105494,4,0,121.0,8,2.306,17,2022-02-25,10,10435
pending,NCAA D1 Men,0.318663,47,,,4,,,2022-03-05,,10436
scheduled,NCAA D1 Men,0.474209,70,,,4,,,2022-03-12,,10437
scheduled,NCAA D1 Men,0.671766,4,,,44,,,2022-03-22,,10438
scheduled,NCAA D1 Men,0.20262,9,,,4,,,2022-04-30,,10439
completedFromNCAA,NCAA D1 Men,0.795818,44,1,78.0,8,1.734,13,2022-02-12,12,10440
completedFromNCAA,NCAA D1 Men,0.783813,59,1,175.0,44,5.595,16,2022-02-19,9,10441
completedFromNCAA,NCAA D1 Men,0.460984,44,2,78.0,10,26.744,16,2022-03-01,19,10442
completedFromNCAA,NCAA D1 Men,0.329407,32,0,140.0,44,27.585,12,2022-03-05,16,10443
scheduled,NCAA D1 Men,0.409381,63,,,44,,,2022-03-08,,10444
scheduled,NCAA D1 Men,0.34213,9,,,44,,,2022-03-19,,10445
completedFromNCAA,NCAA D1 Men,0.809778,85,3,60.0,24,1.585,12,2022-02-12,11,10446
scheduled,NCAA D1 Men,0.457645,48,,,85,,,2022-04-09,,10447
scheduled,NCAA D1 Men,0.27082,85,,,70,,,2022-04-16,,10448
scheduled,NCAA D1 Men,0.497246,85,,,63,,,2022-04-23,,10449
scheduled,NCAA D1 Men,0.570299,17,,,85,,,2022-04-30,,10450
completedFromNCAA,NCAA D1 Women,0.109812,94,1,175.0,147,54.635,8,2022-02-12,15,10451
completedFromNCAA,NCAA D1 Women,0.822307,97,2,57.0,147,23.204,9,2022-02-16,10,10452
completedFromNCAA,NCAA D1 Women,0.560891,89,1,107.0,147,20.972,13,2022-02-19,7,10453
completedFromNCAA,NCAA D1 Women,0.6476,138,0,131.0,147,14.747,11,2022-02-26,6,10454
completedFromNCAA,NCAA D1 Women,0.233259,147,0,149.0,142,68.984,4,2022-03-04,15,10455
scheduled,NCAA D1 Women,0.78082,143,,,147,,,2022-03-12,,10456
scheduled,NCAA D1 Women,0.405381,117,,,147,,,2022-03-16,,10457
scheduled,NCAA D1 Women,0.241646,147,,,99,,,2022-03-20,,10458
scheduled,NCAA D1 Women,0.827188,152,,,147,,,2022-03-30,,10459
scheduled,NCAA D1 Women,0.2803,147,,,149,,,2022-04-02,,10460
scheduled,NCAA D1 Women,0.906965,150,,,147,,,2022-04-09,,10461
scheduled,NCAA D1 Women,0.931776,111,,,147,,,2022-04-13,,10462
scheduled,NCAA D1 Women,0.0177408,147,,,153,,,2022-04-16,,10463
scheduled,NCAA D1 Women,0.968178,151,,,147,,,2022-04-23,,10464
scheduled,NCAA D1 Women,0.219231,147,,,148,,,2022-04-30,,10465
completedFromNCAA,NCAA D1 Men,0.274334,62,0,99.0,46,26.204,5,2022-02-26,9,10466
completedFromNCAA,NCAA D1 Men,0.737291,29,1,74.0,62,4.806,14,2022-03-05,11,10467
scheduled,NCAA D1 Men,0.571573,52,,,62,,,2022-03-19,,10468
scheduled,NCAA D1 Men,0.0593039,62,,,54,,,2022-03-29,,10469
scheduled,NCAA D1 Men,0.888327,32,,,62,,,2022-04-09,,10470
scheduled,NCAA D1 Men,0.182304,62,,,42,,,2022-04-11,,10471
completedFromNCAA,NCAA D1 Men,0.793535,59,1,77.0,47,4.937,11,2022-02-26,5,10472
completedFromNCAA,NCAA D1 Men,0.872799,59,1,79.0,48,1.527,9,2022-03-01,7,10473
scheduled,NCAA D1 Men,0.900463,59,,,87,,,2022-03-19,,10474
scheduled,NCAA D1 Men,0.0384928,24,,,59,,,2022-03-26,,10475
scheduled,NCAA D1 Men,0.263783,10,,,59,,,2022-04-02,,10476
scheduled,NCAA D1 Men,0.131857,69,,,59,,,2022-04-16,,10477
scheduled,NCAA D1 Men,0.08442,86,,,59,,,2022-04-23,,10478
completedFromNCAA,NCAA D1 Men,0.853843,45,1,166.0,3,3.619,21,2022-02-05,13,10479
completedFromNCAA,NCAA D1 Men,0.74405,54,1,40.0,45,2.322,11,2022-02-11,10,10480
completedFromNCAA,NCAA D1 Men,0.741477,45,0,75.0,11,2.353,11,2022-02-13,10,10481
completedFromNCAA,NCAA D1 Men,0.254931,37,1,82.0,45,25.714,14,2022-03-01,18,10482
scheduled,NCAA D1 Men,0.282346,35,,,45,,,2022-03-20,,10483
completedFromNCAA,NCAA D1 Women,0.565676,89,2,77.0,170,33.559,10,2022-02-16,12,10484
completedFromNCAA,NCAA D1 Women,0.962683,107,1,132.0,89,1.568,23,2022-02-24,14,10485
scheduled,NCAA D1 Women,0.0667323,89,,,108,,,2022-02-27,,10486
completedFromLiveStats,NCAA D1 Women,0.869793,89,2,81.0,119,47.732,14,2022-03-05,17,10487
scheduled,NCAA D1 Women,0.92109,165,,,89,,,2022-03-09,,10488
scheduled,NCAA D1 Women,0.624759,157,,,89,,,2022-03-13,,10489
scheduled,NCAA D1 Women,0.359521,89,,,104,,,2022-03-22,,10490
scheduled,NCAA D1 Women,0.564277,149,,,89,,,2022-03-26,,10491
scheduled,NCAA D1 Women,0.980622,162,,,89,,,2022-03-30,,10492
scheduled,NCAA D1 Women,0.696522,128,,,89,,,2022-04-02,,10493
scheduled,NCAA D1 Women,0.86604,89,,,127,,,2022-04-09,,10494
scheduled,NCAA D1 Women,0.918688,131,,,89,,,2022-04-16,,10495
scheduled,NCAA D1 Women,0.223963,89,,,158,,,2022-04-20,,10496
scheduled,NCAA D1 Women,0.989216,129,,,89,,,2022-04-23,,10497
scheduled,NCAA D1 Women,0.23829,89,,,130,,,2022-04-30,,10498
pending,NCAA D1 Men,0.320056,10,,,25,,,2022-02-19,,10499
scheduled,NCAA D1 Men,0.755844,25,,,54,,,2022-03-19,,10500
scheduled,NCAA D1 Men,0.0666896,46,,,25,,,2022-04-02,,10501
scheduled,NCAA D1 Men,0.731138,25,,,20,,,2022-04-09,,10502
scheduled,NCAA D1 Men,0.976654,25,,,11,,,2022-04-28,,10503
completedFromNCAA,NCAA D1 Men,0.223114,63,3,83.0,57,10.722,14,2022-02-12,15,10504
completedFromNCAA,NCAA D1 Men,0.548978,63,0,82.0,87,13.275,12,2022-02-16,7,10505
completedFromNCAA,NCAA D1 Men,0.318693,63,0,76.0,10,20.995,13,2022-02-25,10,10506
scheduled,NCAA D1 Men,0.454912,48,,,63,,,2022-03-26,,10507
scheduled,NCAA D1 Men,0.432402,63,,,17,,,2022-04-09,,10508
scheduled,NCAA D1 Men,0.929262,63,,,11,,,2022-04-16,,10509
scheduled,NCAA D1 Men,0.920372,63,,,52,,,2022-04-26,,10510
scheduled,NCAA D1 Men,0.273001,63,,,70,,,2022-04-30,,10511
completedFromNCAA,NCAA D1 Men,0.737678,70,0,198.0,87,7.195,14,2022-02-12,7,10513
completedFromNCAA,NCAA D1 Men,0.218255,9,0,167.0,70,27.575,8,2022-02-19,13,10514
scheduled,NCAA D1 Men,0.453271,70,,,57,,,2022-02-27,,10515
scheduled,NCAA D1 Men,0.669825,70,,,17,,,2022-03-20,,10516
scheduled,NCAA D1 Men,0.761386,70,,,48,,,2022-04-02,,10517
scheduled,NCAA D1 Men,0.69457,70,,,20,,,2022-04-23,,10518
completedFromNCAA,NCAA D1 Men,0.356656,86,0,131.0,20,19.299,9,2022-02-27,11,10519
completedFromNCAA,NCAA D1 Men,0.860245,57,1,90.0,86,3.034,16,2022-03-05,10,10520
scheduled,NCAA D1 Men,0.45478,86,,,87,,,2022-03-26,,10521
scheduled,NCAA D1 Men,0.622251,69,,,86,,,2022-04-02,,10522
scheduled,NCAA D1 Men,0.204671,86,,,10,,,2022-04-09,,10523
scheduled,NCAA D1 Men,0.302742,24,,,86,,,2022-04-30,,10524
completedFromNCAA,NCAA D1 Women,0.504212,90,0,166.0,135,69.157,4,2022-02-12,13,10525
completedFromNCAA,NCAA D1 Women,0.391298,139,0,147.0,90,39.556,17,2022-02-18,7,10526
completedFromNCAA,NCAA D1 Women,0.962459,136,1,116.0,90,1.981,20,2022-02-20,3,10527
completedFromNCAA,NCAA D1 Women,0.392301,90,1,108.0,120,56.696,10,2022-02-25,16,10528
completedFromNCAA,NCAA D1 Women,0.971137,90,1,114.0,98,1.242,19,2022-02-28,9,10529
completedFromNCAA,NCAA D1 Women,0.970565,90,1,115.0,110,1.584,24,2022-03-05,5,10530
scheduled,NCAA D1 Women,0.244978,90,,,114,,,2022-03-07,,10531
scheduled,NCAA D1 Women,0.303793,166,,,90,,,2022-03-12,,10532
scheduled,NCAA D1 Women,0.0713215,125,,,90,,,2022-03-16,,10533
scheduled,NCAA D1 Women,0.840682,90,,,144,,,2022-03-20,,10534
scheduled,NCAA D1 Women,0.564923,90,,,137,,,2022-03-23,,10535
scheduled,NCAA D1 Women,0.746419,153,,,90,,,2022-03-26,,10536
scheduled,NCAA D1 Women,0.875806,132,,,90,,,2022-04-02,,10537
scheduled,NCAA D1 Women,0.849197,90,,,92,,,2022-04-09,,10538
scheduled,NCAA D1 Women,0.0960984,91,,,90,,,2022-04-16,,10539
scheduled,NCAA D1 Women,0.667282,90,,,93,,,2022-04-23,,10540
completedFromNCAA,NCAA D1 Women,0.408236,191,0,127.0,91,39.444,16,2022-02-12,5,10541
completedFromNCAA,NCAA D1 Women,0.777939,131,1,100.0,91,8.591,12,2022-02-16,7,10542
completedFromNCAA,NCAA D1 Women,0.548756,91,0,138.0,121,48.932,11,2022-02-19,15,10543
completedFromNCAA,NCAA D1 Women,0.899385,91,1,80.0,160,3.194,14,2022-02-26,10,10544
completedFromNCAA,NCAA D1 Women,0.0822416,91,1,151.0,112,56.655,11,2022-03-02,19,10545
completedFromNCAA,NCAA D1 Women,0.203928,91,1,108.0,106,38.075,11,2022-03-04,14,10546
scheduled,NCAA D1 Women,0.640472,143,,,91,,,2022-03-09,,10547
scheduled,NCAA D1 Women,0.938325,151,,,91,,,2022-03-12,,10548
scheduled,NCAA D1 Women,0.398034,173,,,91,,,2022-03-20,,10549
scheduled,NCAA D1 Women,0.230704,91,,,163,,,2022-03-23,,10550
scheduled,NCAA D1 Women,0.927523,91,,,96,,,2022-03-26,,10551
scheduled,NCAA D1 Women,0.625516,92,,,91,,,2022-04-02,,10552
scheduled,NCAA D1 Women,0.824253,93,,,91,,,2022-04-09,,10553
scheduled,NCAA D1 Women,0.985148,132,,,91,,,2022-04-30,,10554
completedFromNCAA,NCAA D1 Women,0.80237,111,3,175.0,92,7.524,18,2022-02-12,13,10556
completedFromNCAA,NCAA D1 Women,0.232624,95,1,89.0,92,25.387,14,2022-02-19,12,10557
completedFromNCAA,NCAA D1 Women,0.268437,92,1,114.0,150,54.663,11,2022-02-25,17,10558
completedFromNCAA,NCAA D1 Women,0.679102,92,0,128.0,186,15.302,18,2022-03-04,11,10559
completedFromLiveStats,NCAA D1 Women,0.913475,92,1,115.0,127,2.71,10,2022-03-06,6,10560
scheduled,NCAA D1 Women,0.133401,119,,,92,,,2022-03-11,,10561
scheduled,NCAA D1 Women,0.86414,197,,,92,,,2022-03-16,,10562
scheduled,NCAA D1 Women,0.565396,92,,,149,,,2022-03-20,,10563
scheduled,NCAA D1 Women,0.411018,92,,,152,,,2022-03-23,,10564
scheduled,NCAA D1 Women,0.490034,113,,,92,,,2022-03-27,,10565
scheduled,NCAA D1 Women,0.284966,92,,,100,,,2022-04-05,,10566
scheduled,NCAA D1 Women,0.737381,93,,,92,,,2022-04-30,,10567
scheduled,NCAA D1 Women,0.0245636,92,,,132,,,2022-04-23,,10568
completedFromNCAA,NCAA D1 Women,0.829339,100,5,102.0,186,2.467,14,2022-02-11,13,10569
completedFromNCAA,NCAA D1 Women,0.948136,100,0,163.0,127,2.323,19,2022-02-13,9,10570
completedFromNCAA,NCAA D1 Women,0.356525,128,0,151.0,100,42.595,18,2022-02-18,9,10571
completedFromNCAA,NCAA D1 Women,0.564048,202,0,138.0,100,26.541,18,2022-02-20,7,10572
completedFromNCAA,NCAA D1 Women,0.501696,97,1,76.0,100,17.54,14,2022-02-26,11,10573
completedFromNCAA,NCAA D1 Women,0.972945,129,1,152.0,100,1.309,22,2022-03-01,8,10574
completedFromNCAA,NCAA D1 Women,0.00851117,101,1,127.0,100,52.235,10,2022-03-05,19,10575
scheduled,NCAA D1 Women,0.471918,100,,,93,,,2022-03-09,,10576
scheduled,NCAA D1 Women,0.993211,100,,,94,,,2022-03-13,,10577
scheduled,NCAA D1 Women,0.93701,100,,,98,,,2022-03-17,,10578
scheduled,NCAA D1 Women,0.272427,99,,,100,,,2022-03-26,,10579
scheduled,NCAA D1 Women,0.464604,142,,,100,,,2022-03-31,,10580
scheduled,NCAA D1 Women,0.429867,100,,,944,,,2022-04-09,,10581
scheduled,NCAA D1 Women,0.981697,100,,,96,,,2022-04-16,,10582
scheduled,NCAA D1 Women,0.505235,100,,,166,,,2022-04-18,,10583
scheduled,NCAA D1 Women,0.187999,95,,,100,,,2022-04-23,,10584
completedFromNCAA,NCAA D1 Women,0.626975,145,0,166.0,101,20.3,18,2022-02-12,9,10585
completedFromNCAA,NCAA D1 Women,0.993555,196,1,121.0,101,0.301,22,2022-02-19,6,10587
completedFromNCAA,NCAA D1 Women,0.0291214,101,1,122.0,99,50.404,15,2022-02-23,22,10588
completedFromNCAA,NCAA D1 Women,0.0105085,101,1,138.0,159,44.63,9,2022-02-26,15,10589
scheduled,NCAA D1 Women,0.113929,101,,,127,,,2022-03-09,,10590
scheduled,NCAA D1 Women,0.994293,158,,,101,,,2022-03-13,,10591
scheduled,NCAA D1 Women,0.592333,94,,,101,,,2022-03-20,,10592
scheduled,NCAA D1 Women,0.00353467,101,,,944,,,2022-03-26,,10593
scheduled,NCAA D1 Women,0.966553,155,,,101,,,2022-03-30,,10594
scheduled,NCAA D1 Women,0.994177,97,,,101,,,2022-04-02,,10595
scheduled,NCAA D1 Women,0.980084,95,,,101,,,2022-04-09,,10596
scheduled,NCAA D1 Women,0.00606,101,,,161,,,2022-04-12,,10597
scheduled,NCAA D1 Women,0.0654065,101,,,98,,,2022-04-16,,10598
scheduled,NCAA D1 Women,0.798502,96,,,101,,,2022-04-21,,10599
completedFromNCAA,NCAA D1 Women,0.524862,103,1,167.0,197,69.547,8,2022-02-12,17,10600
completedFromNCAA,NCAA D1 Women,0.36715,103,1,153.0,196,56.3,10,2022-02-16,16,10601
pending,NCAA D1 Women,0.875619,182,,,103,,,2022-02-21,,10602
completedFromNCAA,NCAA D1 Women,0.914953,103,1,133.0,119,3.215,17,2022-02-23,11,10603
completedFromNCAA,NCAA D1 Women,0.55645,179,1,111.0,103,17.566,10,2022-02-27,6,10604
completedFromNCAA,NCAA D1 Women,0.475291,103,0,117.0,168,41.312,10,2022-03-05,13,10605
scheduled,NCAA D1 Women,0.0816764,103,,,169,,,2022-03-09,,10606
scheduled,NCAA D1 Women,0.880837,165,,,103,,,2022-03-14,,10607
scheduled,NCAA D1 Women,0.038316,103,,,107,,,2022-03-19,,10608
scheduled,NCAA D1 Women,0.952487,103,,,102,,,2022-03-26,,10609
scheduled,NCAA D1 Women,0.530107,104,,,103,,,2022-04-02,,10610
scheduled,NCAA D1 Women,0.794458,106,,,103,,,2022-04-09,,10611
scheduled,NCAA D1 Women,0.101457,103,,,108,,,2022-04-16,,10612
scheduled,NCAA D1 Women,0.733157,103,,,155,,,2022-04-20,,10613
scheduled,NCAA D1 Women,0.370348,103,,,177,,,2022-04-23,,10614
scheduled,NCAA D1 Women,0.907426,105,,,103,,,2022-04-30,,10615
completedFromNCAA,NCAA D1 Women,0.996153,105,0,151.0,96,0.178,23,2022-02-13,6,10616
completedFromNCAA,NCAA D1 Women,0.790532,105,1,150.0,197,79.052,4,2022-02-16,14,10617
pending,NCAA D1 Women,0.515809,198,,,105,,,2022-02-19,,10618
completedFromNCAA,NCAA D1 Women,0.101797,157,1,150.0,105,70.794,4,2022-02-22,18,10619
completedFromNCAA,NCAA D1 Women,0.940603,105,1,134.0,175,2.181,13,2022-02-26,7,10620
completedFromNCAA,NCAA D1 Women,0.537057,195,0,106.0,105,27.62,18,2022-03-02,8,10621
completedFromNCAA,NCAA D1 Women,0.436039,169,0,125.0,105,34.26,15,2022-03-05,6,10622
scheduled,NCAA D1 Women,0.296951,171,,,105,,,2022-03-09,,10623
scheduled,NCAA D1 Women,0.734094,105,,,944,,,2022-03-13,,10624
scheduled,NCAA D1 Women,0.349923,167,,,105,,,2022-03-19,,10625
scheduled,NCAA D1 Women,0.896788,105,,,104,,,2022-03-26,,10626
scheduled,NCAA D1 Women,0.00506314,102,,,105,,,2022-04-03,,10627
scheduled,NCAA D1 Women,0.717197,105,,,106,,,2022-04-06,,10628
scheduled,NCAA D1 Women,0.719142,107,,,105,,,2022-04-09,,10629
scheduled,NCAA D1 Women,0.474653,108,,,105,,,2022-04-23,,10630
completedFromNCAA,NCAA D1 Women,0.00738303,119,0,115.0,107,60.985,4,2022-02-12,18,10631
completedFromNCAA,NCAA D1 Women,0.619653,107,0,148.0,194,18.772,13,2022-02-18,6,10632
completedFromNCAA,NCAA D1 Women,0.211773,169,1,73.0,107,16.716,11,2022-02-20,10,10633
completedFromNCAA,NCAA D1 Women,0.458841,107,0,119.0,181,19.529,10,2022-02-27,7,10634
completedFromLiveStats,NCAA D1 Women,0.882911,107,1,144.0,200,4.199,16,2022-03-06,11,10635
scheduled,NCAA D1 Women,0.181179,107,,,205,,,2022-03-09,,10636
scheduled,NCAA D1 Women,0.826294,107,,,167,,,2022-03-12,,10637
scheduled,NCAA D1 Women,0.739175,107,,,108,,,2022-03-26,,10638
scheduled,NCAA D1 Women,0.133448,106,,,107,,,2022-04-02,,10639
scheduled,NCAA D1 Women,0.936558,107,,,177,,,2022-04-06,,10640
scheduled,NCAA D1 Women,0.352003,182,,,107,,,2022-04-13,,10641
scheduled,NCAA D1 Women,0.00198351,102,,,107,,,2022-04-16,,10642
scheduled,NCAA D1 Women,0.956985,107,,,104,,,2022-04-23,,10643
scheduled,NCAA D1 Women,0.0682679,159,,,107,,,2022-04-26,,10644
